timestamp,state,t,v1,v2,v3
2025-05-01T12:55:12.994999,GROUSERTEST,0.000,-0.08803392905790478,,
2025-05-01T12:55:13.100123,GROUSERTEST,0.100,0.514575178537648,,
2025-05-01T12:55:13.208816,GROUSERTEST,0.200,0.9386297647136137,,
2025-05-01T12:55:13.314493,GROUSERTEST,0.300,0.9010572653142803,,
2025-05-01T12:55:13.425486,GROUSERTEST,0.400,0.6247659030562114,,
2025-05-01T12:55:13.533411,GROUSERTEST,0.500,0.061748984487494565,,
2025-05-01T12:55:13.647667,GROUSERTEST,0.600,-0.49802041111244866,,
2025-05-01T12:55:13.758009,GROUSERTEST,0.700,-0.8600333482877156,,
2025-05-01T12:55:13.866291,GROUSERTEST,0.800,-0.8734194117801777,,
2025-05-01T12:55:13.975095,GROUSERTEST,0.900,-0.5060546514465291,,
2025-05-01T12:55:14.082239,GROUSERTEST,1.000,-0.027591417528790557,,
2025-05-01T12:55:14.191991,GROUSERTEST,1.100,0.663295687163854,,
2025-05-01T12:55:14.304425,GROUSERTEST,1.200,0.919785106797778,,
2025-05-01T12:55:14.416283,GROUSERTEST,1.300,0.8691339048920841,,
2025-05-01T12:55:14.521380,GROUSERTEST,1.400,0.6806179492787823,,
2025-05-01T12:55:14.633283,GROUSERTEST,1.500,0.07535779255658379,,
2025-05-01T12:55:14.746398,GROUSERTEST,1.600,-0.5784731036313677,,
2025-05-01T12:55:14.849871,GROUSERTEST,1.700,-0.9704601289168955,,
2025-05-01T12:55:14.958641,GROUSERTEST,1.800,-0.9367291043984943,,
2025-05-01T12:55:15.067614,GROUSERTEST,1.900,-0.590504195697608,,
2025-05-01T12:55:15.179565,GROUSERTEST,2.000,0.051944746980883395,,
2025-05-01T12:55:15.288495,GROUSERTEST,2.100,0.6399307334465091,,
2025-05-01T12:55:15.396885,GROUSERTEST,2.200,0.8991706136282857,,
2025-05-01T12:55:15.506582,GROUSERTEST,2.300,0.9413841253868743,,
2025-05-01T12:55:15.617772,GROUSERTEST,2.400,0.6629209466883417,,
2025-05-01T12:55:15.723523,GROUSERTEST,2.500,-0.09077720130119105,,
2025-05-01T12:55:15.832719,GROUSERTEST,2.600,-0.6618326013499928,,
2025-05-01T12:55:15.945200,GROUSERTEST,2.700,-0.8708425947314518,,
2025-05-01T12:55:16.051100,GROUSERTEST,2.800,-0.9078457773297927,,
2025-05-01T12:55:16.163904,GROUSERTEST,2.900,-0.6745434569921167,,
2025-05-01T12:55:16.270879,GROUSERTEST,3.000,-0.06404580596817115,,
