timestamp,state,t,v1,v2,v3
2025-04-29T18:15:29.016655,GROUSERTEST,0.000,0.01925544153184719,,
2025-04-29T18:15:29.118093,GROUSERTEST,0.100,0.5160295641724659,,
2025-04-29T18:15:29.228922,GROUSERTEST,0.200,0.9954939216971446,,
2025-04-29T18:15:29.335972,GROUSERTEST,0.300,1.0071603365152118,,
2025-04-29T18:15:29.443821,GROUSERTEST,0.400,0.6782189688092718,,
2025-04-29T18:15:29.551798,GROUSERTEST,0.500,0.08731068890780315,,
2025-04-29T18:15:29.667210,GROUSERTEST,0.600,-0.6049425925731632,,
2025-04-29T18:15:29.786065,GROUSERTEST,0.700,-0.935303463292583,,
2025-04-29T18:15:29.892657,GROUSERTEST,0.800,-0.8805770590638404,,
2025-04-29T18:15:29.996401,GROUSERTEST,0.900,-0.668039885492546,,
2025-04-29T18:15:30.103767,GROUSERTEST,1.000,0.04165473643355042,,
2025-04-29T18:15:30.211590,GROUSERTEST,1.100,0.6287773457130665,,
2025-04-29T18:15:30.321318,GROUSERTEST,1.200,1.0136161276654136,,
2025-04-29T18:15:30.430224,GROUSERTEST,1.300,0.8781439906436429,,
2025-04-29T18:15:30.542218,GROUSERTEST,1.400,0.5223629220150103,,
2025-04-29T18:15:30.648757,GROUSERTEST,1.500,-0.09213105904838152,,
2025-04-29T18:15:30.763023,GROUSERTEST,1.600,-0.5677771938408296,,
2025-04-29T18:15:30.872322,GROUSERTEST,1.700,-0.887932691005987,,
2025-04-29T18:15:30.981041,GROUSERTEST,1.800,-1.0037642238151319,,
2025-04-29T18:15:31.085839,GROUSERTEST,1.900,-0.5157620851347378,,
2025-04-29T18:15:31.199201,GROUSERTEST,2.000,-0.06018396048935642,,
2025-04-29T18:15:31.303109,GROUSERTEST,2.100,0.5567503788099585,,
2025-04-29T18:15:31.409992,GROUSERTEST,2.200,1.049630914299411,,
2025-04-29T18:15:31.519069,GROUSERTEST,2.300,0.9634315049617419,,
2025-04-29T18:15:31.628344,GROUSERTEST,2.400,0.6065201252158184,,
2025-04-29T18:15:31.739859,GROUSERTEST,2.500,0.08909190972411296,,
2025-04-29T18:15:31.846672,GROUSERTEST,2.600,-0.642497025587095,,
2025-04-29T18:15:31.957629,GROUSERTEST,2.700,-0.8615720266133519,,
2025-04-29T18:15:32.066905,GROUSERTEST,2.800,-0.9073782220334403,,
2025-04-29T18:15:32.174676,GROUSERTEST,2.900,-0.6862652340880045,,
2025-04-29T18:15:32.284205,GROUSERTEST,3.000,0.03956131642817394,,
2025-04-29T18:15:32.397071,GROUSERTEST,3.100,0.492318622943557,,
2025-04-29T18:15:32.506424,GROUSERTEST,3.200,0.9589419382658102,,
2025-04-29T18:15:32.614175,GROUSERTEST,3.300,0.876984889903739,,
2025-04-29T18:15:32.725116,GROUSERTEST,3.400,0.5160431088353074,,
2025-04-29T18:15:32.836781,GROUSERTEST,3.500,-0.0610794394973296,,
2025-04-29T18:15:32.943641,GROUSERTEST,3.600,-0.5227516128447981,,
2025-04-29T18:15:33.056088,GROUSERTEST,3.700,-1.0482893280914836,,
2025-04-29T18:15:33.167426,GROUSERTEST,3.800,-0.8749063587769548,,
2025-04-29T18:15:33.270976,GROUSERTEST,3.900,-0.6429972476799561,,
2025-04-29T18:15:33.383008,GROUSERTEST,4.000,0.039540985241057945,,
2025-04-29T18:15:33.486058,GROUSERTEST,4.100,0.6469680897528355,,
2025-04-29T18:15:33.596610,GROUSERTEST,4.200,0.8736960556070926,,
2025-04-29T18:15:33.704834,GROUSERTEST,4.300,0.9657480833172861,,
2025-04-29T18:15:33.816767,GROUSERTEST,4.400,0.6763558688628154,,
2025-04-29T18:15:33.923555,GROUSERTEST,4.500,0.08866992019998098,,
2025-04-29T18:15:34.034877,GROUSERTEST,4.600,-0.6729619387994659,,
2025-04-29T18:15:34.143446,GROUSERTEST,4.700,-0.9259502040740337,,
2025-04-29T18:15:34.254579,GROUSERTEST,4.800,-0.9698752027124699,,
2025-04-29T18:15:34.363956,GROUSERTEST,4.900,-0.536284309086588,,
2025-04-29T18:15:34.470558,GROUSERTEST,5.000,-0.06707087943391696,,
2025-04-29T18:15:34.582105,GROUSERTEST,5.100,0.6842879181492495,,
2025-04-29T18:15:34.693306,GROUSERTEST,5.200,0.8614175733199915,,
2025-04-29T18:15:34.799987,GROUSERTEST,5.300,1.0503800157572047,,
2025-04-29T18:15:34.914621,GROUSERTEST,5.400,0.554452545204279,,
2025-04-29T18:15:35.025318,GROUSERTEST,5.500,0.0078116179526012694,,
2025-04-29T18:15:35.127851,GROUSERTEST,5.600,-0.5175143084023188,,
2025-04-29T18:15:35.239818,GROUSERTEST,5.700,-0.9614486541683932,,
2025-04-29T18:15:35.346793,GROUSERTEST,5.800,-1.0149852538567021,,
2025-04-29T18:15:35.463793,GROUSERTEST,5.900,-0.6381754335968154,,
2025-04-29T18:15:35.576423,GROUSERTEST,6.000,0.03990960918882716,,
2025-04-29T18:15:35.683792,GROUSERTEST,6.100,0.5078660229214731,,
2025-04-29T18:15:35.784994,GROUSERTEST,6.200,1.043769215580891,,
